价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
,,,,,,,,
,,,,,,,,
,,,,,,,,
2810,13,141995-C,3室1卫,4/6层,丰台区,公益西桥,城南嘉园益城园,地铁：距4号线大兴线公益西桥站500米
,,,,,,,,
2980,18,141824-B,2室1卫,1/6层,石景山区,八角游乐园,依翠园,地铁：距1号线八角游乐园站750米
,,,,,,,,
,,,,,,,,
,,,,,,,,
4850,51,13768-A,1室1卫,21/39层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
1900,13,152407-B,2室1卫,19/22层,通州区,同济南路,宏仁家园,地铁：距亦庄线同济南路站3100米
,,,,,,,,
,,,,,,,,
2450,8,14114-A,4室1卫,3/6层,朝阳区,北苑路北,北苑路2号院,地铁：距5号线北苑路北站600米
2020,11,15699-C,4室1卫,1/6层,朝阳区,八里桥,瑞祥里小区,地铁：距八通线八里桥站750米
,,,,,,,,
,,,,,,,,
,,,,,,,,
3160,13,27735-A,3室1卫,23/28层,昌平区,龙泽,金域华府,"地铁：距13号线,昌平线西二旗站1350米"
2940,18,37976-A,2室1卫,4/5层,朝阳区,褡裢坡,定福庄北里2号院,地铁：距6号线褡裢坡站750米
,,,,,,,,
1690,9,38001-D,4室1卫,5/6层,通州区,通州北关,西潞苑小区,地铁：距6号线通州北关站1950米
,,,,,,,,
1620,13,38874-B,3室1卫,1/12层,顺义区,俸伯,仁和花园一区,地铁：距15号线俸伯站2450米
1280,10,35394-A,4室1卫,10/10层,房山区,苏庄,佳世苑小区,地铁：距房山线苏庄站650米
2290,10,41663-B,3室1卫,15/15层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米
3110,12,4347-C,4室1卫,6/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
3040,18,4361-C,3室1卫,17/18层,朝阳区,黄渠,泰福苑三区,地铁：距6号线黄渠站500米
3350,15,37-A,3室1卫,9/9层,朝阳区,四惠,通惠家园惠泽园,"地铁：距1号线,八通线四惠站350米"
2350,9,47018-C,3室1卫,2/5层,朝阳区,孙河,康营小区A区,地铁：距15号线孙河站1650米
1470,11,48539-C,3室1卫,4/6层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
2410,14,48336-B,3室1卫,4/6层,石景山区,杨庄,西井特钢楼,"地铁：距1号线,6号线苹果园站1550米"
2570,12,51776-D,4室1卫,20/22层,朝阳区,小红门,鸿博家园二期D区,地铁：距亦庄线小红门站450米
3060,12,5015-A,4室1卫,3/15层,海淀区,上地,清上园,地铁：距13号线上地站1050米
3290,25,5234-C,3室1卫,28/28层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
1620,7,56095-D,4室1卫,5/27层,通州区,土桥,方恒东景,地铁：距八通线土桥站250米
,,,,,,,,
,,,,,,,,
4250,10,59185-B,2室1卫,2/6层,西城区,车公庄西,百万庄北里,地铁：距6号线车公庄西站800米
1750,11,60496-B,3室1卫,24/30层,通州区,同济南路,宏仁家园,地铁：距亦庄线同济南路站3100米
2670,17,61874-A,3室1卫,1/6层,丰台区,丰台东大街,东幸福街社区,地铁：距9号线丰台东大街站750米
1950,11,62180-A,2室1卫,5/6层,大兴区,荣昌东街,鹿海园一里,地铁：距亦庄线荣昌东街站2900米
2200,10,5973-C,4室1卫,7/16层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米
,,,,,,,,
3360,10,6176-A,3室1卫,26/28层,朝阳区,望京西,湖光壹号,"地铁：距13号线,15号线望京西站550米"
2400,10,5939-B,3室1卫,12/32层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
,,,,,,,,
,,,,,,,,
1660,9,65931-B,3室1卫,1/6层,通州区,梨园,云景西里,地铁：距八通线梨园站750米
2860,30,66036-A,2室1卫,6/20层,通州区,通州北苑,通惠苑,地铁：距八通线通州北苑站650米
2520,8,68755-A,3室1卫,1/6层,海淀区,北宫门,骚子营1号院,地铁：距4号线大兴线北宫门站700米
2040,10,6713-B,4室1卫,14/21层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米
2430,16,69698-B,4室1卫,5/6层,丰台区,科怡路,恒富中街7号院,地铁：距9号线科怡路站350米
,,,,,,,,
,,,,,,,,
1820,8,70682-C,3室1卫,5/8层,丰台区,四环路,银地家园,地铁：距房山线四环路站1450米
2140,6,74696-A,3室1卫,5/6层,丰台区,马家堡,晨光小区,地铁：距4号线大兴线马家堡站500米
2880,13,597-B,4室1卫,22/30层,昌平区,龙泽,融泽嘉园1号院,"地铁：距13号线,昌平线西二旗站1750米"
1890,13,77990-B,5室1卫,13/23层,通州区,临河里,华业东方玫瑰,地铁：距八通线临河里站650米
2290,9,78829-B,3室1卫,5/10层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
,,,,,,,,
,,,,,,,,
1640,7,116301-D,4室1卫,5/6层,顺义区,石门,西辛南区,地铁：距15号线石门站450米
2900,24,119104-C,4室1卫,1/28层,大兴区,枣园,红木林,地铁：距4号线大兴线枣园站550米
3290,19,121212-C,3室1卫,9/18层,丰台区,角门东,远洋自然,地铁：距10号线角门东站550米
3720,17,122180-B,4室1卫,20/6层,昌平区,回龙观,新龙城二期,地铁：距13号线回龙观站250米
1770,11,122765-B,4室1卫,4/21层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米
2190,7,10867-D,4室1卫,13/24层,丰台区,七里庄,望园东里,"地铁：距9号线,14号线西段七里庄站250米"
1540,10,124028-A,4室1卫,4/6层,大兴区,黄村西大街,黄村东里,地铁：距4号线大兴线黄村西大街站1150米
1800,9,124321-A,4室1卫,18/18层,大兴区,德茂,兴盛锦苑,地铁：距8号线南段德茂站100米
1950,8,10950-A,3室1卫,1/26层,通州区,次渠南,次渠锦园南区,地铁：距亦庄线次渠南站250米
,,,,,,,,
,,,,,,,,
1980,10,11074-B,3室1卫,18/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2620,18,10921-A,4室1卫,14/14层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米
,,,,,,,,
2800,10,122722-C,4室1卫,6/18层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
1800,8,129482-A,3室1卫,22/22层,丰台区,张郭庄,西山甲一号,地铁：距14号线西段张郭庄站500米
2380,10,131461-B,3室1卫,17/20层,丰台区,石榴庄,康泽园,地铁：距10号线石榴庄站600米
2940,15,131461-C,3室1卫,17/20层,丰台区,石榴庄,康泽园,地铁：距10号线石榴庄站600米
2250,10,132975-C,3室1卫,3/15层,石景山区,苹果园,西山奥园,"地铁：距1号线,6号线苹果园站1150米"
2330,13,134258-B,4室1卫,12/17层,通州区,次渠南,北京经开汀塘,地铁：距亦庄线次渠南站550米
4940,41,134557-A,1室1卫,1/6层,东城区,天坛东门,长青园小区,地铁：距5号线天坛东门站800米
3620,14,130288-C,4室1卫,5/6层,朝阳区,望京,望京西园二区,"地铁：距14号线东段,15号线望京站650米"
1920,13,140488-B,3室1卫,4/10层,朝阳区,肖村,成和园,地铁：距亦庄线肖村站2150米
2630,16,141025-B,4室1卫,11/12层,丰台区,丽泽商务区,万润风景,"地铁：距16号线,14号线东段丽泽商务区站1100米"
3400,12,141551-A,2室1卫,2/6层,昌平区,龙泽,龙泽苑西区,地铁：距13号线龙泽站200米
2980,11,143254-B,2室1卫,2/4层,朝阳区,十里堡,十里堡东里,地铁：距6号线十里堡站700米
2350,8,141937-B,2室1卫,3/6层,石景山区,八宝山,永乐东区,地铁：距1号线八宝山站700米
,,,,,,,,
2850,12,143157-B,4室1卫,13/15层,朝阳区,立水桥,立城苑,"地铁：距13号线,5号线立水桥站300米"
3180,19,143157-D,4室1卫,13/15层,朝阳区,立水桥,立城苑,"地铁：距13号线,5号线立水桥站300米"
3120,10,12931-A,3室1卫,1/6层,朝阳区,安华桥,安贞西里三区,"地铁：距8号线,12号线安华桥站200米"
2560,14,143301-C,3室1卫,6/11层,朝阳区,孙河,康营小区14区,地铁：距15号线孙河站950米
3310,11,143764-A,3室1卫,16/24层,朝阳区,双井,广渠门外大街6号院,"地铁：距7号线,10号线双井站300米"
2930,20,143682-A,2室1卫,1/6层,朝阳区,管庄,管庄西里,地铁：距八通线管庄站1050米
2090,8,143682-B,2室1卫,1/6层,朝阳区,管庄,管庄西里,地铁：距八通线管庄站1050米
2630,12,145451-C,3室1卫,4/5层,昌平区,霍营,枫丹丽舍,"地铁：距8号线,13号线霍营站800米"
,,,,,,,,
3570,20,147378-B,2室1卫,10/30层,朝阳区,光熙门,西坝河西里,地铁：距13号线光熙门站550米
3700,40,13449-A,1室1卫,3/12层,通州区,梨园,云景豪庭,地铁：距八通线梨园站600米
,,,,,,,,
1910,10,152407-A,2室1卫,19/22层,通州区,同济南路,宏仁家园,地铁：距亦庄线同济南路站3100米
1970,13,151619-C,3室1卫,5/6层,石景山区,金安桥,赵山,"地铁：距1号线,6号线苹果园站1200米"
2890,18,13737-B,3室1卫,2/6层,昌平区,育知路,云趣园一区,地铁：距8号线育知路站300米
3310,9,155001-B,3室1卫,2/26层,朝阳区,东湖渠,望京花园西区,地铁：距14号线东段东湖渠站500米
,,,,,,,,
3150,11,14507-E,5室1卫,4/5层,海淀区,马连洼,百旺家苑,地铁：距16号线马连洼站600米
,,,,,,,,
2580,14,14820-A,4室2卫,21/28层,丰台区,科怡路,宝隆温泉公寓,地铁：距9号线科怡路站250米
1910,9,14938-C,4室1卫,4/8层,朝阳区,双桥,东柳西里,地铁：距八通线双桥站900米
3480,17,15596-A,3室1卫,3/6层,朝阳区,金台路,红庙北里,"地铁：距6号线,14号线东段金台路站450米"
2440,9,17527-E,5室1卫,8/22层,丰台区,角门东,金胜嘉谊家园,地铁：距10号线角门东站700米
,,,,,,,,
2470,13,2089-C,3室1卫,10/17层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
